187579	2787	20013	09/05/2023	07/01/2024	8049	3300	3	0	3723	1	651
187583	4812	20077	09/05/2023	07/01/2024	8049	3300	0	0	126	2	240
187588	7152	20086	09/05/2023	07/01/2024	8049	3300	8	0	94	1	341
187589	2916	20165	09/05/2023	07/01/2024	8049	3300	0	1	3729	1	410
187592	2916	20077	09/05/2023	07/01/2024	8049	3300	0	0	126	2	240
187596	4732	20149	09/05/2023	07/01/2024	8049	3300	0	0	3762	1	510
187602	6903	20204	09/05/2023	07/01/2024	8049	3300	0	0	103	1	640
187606	4025	20204	09/05/2023	07/01/2024	8049	3300	2	0	103	1	640
188318	3422	20156	09/05/2023	07/01/2024	8049	3300	0	0	3966	1	516
188324	1921	20082	09/05/2023	07/01/2024	8049	3300	0	0	105	1	311
188325	2456	20178	09/05/2023	07/01/2024	8049	3300	1	0	2063	1	111
188326	2457	20146	09/05/2023	07/01/2024	8049	3300	3	0	3725	1	504
188328	2456	19966	09/05/2023	07/01/2024	8049	3300	1	0	1101	2	231
188329	2456	20088	09/05/2023	07/01/2024	8049	3300	1	0	3364	1	350
188330	2456	20020	09/05/2023	07/01/2024	8049	3300	1	0	2911	2	411
188336	6701	20088	09/05/2023	07/01/2024	8049	3300	0	0	3364	1	350
188337	6701	20005	09/05/2023	07/01/2024	8049	3300	0	0	2911	1	411
188338	6701	20222	09/05/2023	07/01/2024	8049	3300	0	1	121	1	609
188339	3427	20178	09/05/2023	07/01/2024	8049	3300	2	0	2063	1	111
188340	3427	19966	09/05/2023	07/01/2024	8049	3300	2	0	1101	2	231
188341	3427	20089	09/05/2023	07/01/2024	8049	3300	2	0	3364	2	350
188342	3427	20020	09/05/2023	07/01/2024	8049	3300	3	0	2911	2	411
188346	4029	20068	09/05/2023	07/01/2024	8049	3300	4	0	110	2	108
188347	4029	20128	09/05/2023	07/01/2024	8049	3300	4	0	126	1	243
188348	4029	20079	09/05/2023	07/01/2024	8049	3300	4	0	127	1	308
188349	4029	20007	09/05/2023	07/01/2024	8049	3300	4	0	105	2	310
188350	4029	20162	09/05/2023	07/01/2024	8049	3300	4	0	652	2	408
188351	4029	20149	09/05/2023	07/01/2024	8049	3300	4	0	3762	1	510
188353	4029	20012	09/05/2023	07/01/2024	8049	3300	4	0	3723	1	639
188355	4118	20069	09/05/2023	07/01/2024	8049	3300	0	0	110	3	108
188356	4118	20081	09/05/2023	07/01/2024	8049	3300	0	0	127	2	208
188357	4118	20080	09/05/2023	07/01/2024	8049	3300	0	0	127	2	308
188358	4118	20161	09/05/2023	07/01/2024	8049	3300	0	2	2911	1	408
188359	4118	20150	09/05/2023	07/01/2024	8049	3300	1	0	3762	2	510
188362	4118	20205	09/05/2023	07/01/2024	8049	3300	0	0	103	1	645
192706	7464	20117	09/05/2023	07/01/2024	8049	3300	0	4	94	1	1111
192707	7464	20076	09/05/2023	07/01/2024	8049	3300	1	1	126	1	240
192717	7464	20060	09/05/2023	07/01/2024	8049	3300	0	0	252	2	1
192730	7468	20072	09/05/2023	07/01/2024	8049	3300	3	0	122	1	124
192735	7468	20145	09/05/2023	07/01/2024	8049	3300	3	0	3725	2	503
192736	7468	20192	09/05/2023	07/01/2024	8049	3300	3	0	102	3	409
192744	7456	20205	09/05/2023	07/01/2024	8049	3300	0	0	103	1	645
192750	7456	20068	09/05/2023	07/01/2024	8049	3300	0	0	110	2	108
190160	5523	20012	09/05/2023	07/01/2024	8049	3300	0	0	3723	1	639
187610	4116	20204	09/05/2023	07/01/2024	8049	3300	1	0	103	1	640
187614	4807	20104	09/05/2023	07/01/2024	8049	3300	0	0	3723	1	0650
187618	5110	20204	09/05/2023	07/01/2024	8049	3300	1	0	103	1	640
187622	6552	20204	09/05/2023	07/01/2024	8049	3300	2	0	103	1	640
187624	4061	19871	09/05/2023	07/01/2024	8049	3300	2	0	3966	1	515
187625	1930	19871	09/05/2023	07/01/2024	8049	3300	2	0	3966	1	515
187626	4036	20068	09/05/2023	07/01/2024	8049	3300	0	0	110	2	108
187629	5136	20225	09/05/2023	07/01/2024	8049	3300	7	0	121	2	609
187631	4725	19850	09/05/2023	07/01/2024	8049	3300	1	0	252	1	1
187632	4727	19850	09/05/2023	07/01/2024	8049	3300	0	0	252	1	1
187633	4729	19850	09/05/2023	07/01/2024	8049	3300	0	0	252	1	1
187634	4743	19850	09/05/2023	07/01/2024	8049	3300	0	0	252	1	1
187635	6552	19850	09/05/2023	07/01/2024	8049	3300	2	0	252	1	1
187636	6903	19850	09/05/2023	07/01/2024	8049	3300	0	0	252	1	1
187638	5352	20069	09/05/2023	07/01/2024	8049	3300	0	0	110	3	108
187639	5352	19967	09/05/2023	07/01/2024	8049	3300	0	0	1101	1	230
187640	5352	20080	09/05/2023	07/01/2024	8049	3300	0	0	127	2	308
187641	5352	20162	09/05/2023	07/01/2024	8049	3300	0	0	652	2	408
187642	5352	20150	09/05/2023	07/01/2024	8049	3300	0	0	3762	2	510
187646	5352	20205	09/05/2023	07/01/2024	8049	3300	0	0	103	1	645
187649	4026	20124	09/05/2023	07/01/2024	8049	3300	4	0	110	1	108
187650	4026	20127	09/05/2023	07/01/2024	8049	3300	4	0	1101	2	230
187651	4026	19971	09/05/2023	07/01/2024	8049	3300	4	0	3364	3	308
187652	4026	20163	09/05/2023	07/01/2024	8049	3300	4	0	652	3	408
187653	4026	20142	09/05/2023	07/01/2024	8049	3300	4	0	4011	1	501
188365	4038	20124	09/05/2023	07/01/2024	8049	3300	0	0	110	1	108
188366	4038	20127	09/05/2023	07/01/2024	8049	3300	0	0	1101	2	230
188367	4038	20079	09/05/2023	07/01/2024	8049	3300	0	0	127	1	308
188368	4038	20162	09/05/2023	07/01/2024	8049	3300	0	0	652	2	408
188369	4038	20150	09/05/2023	07/01/2024	8049	3300	0	0	3762	2	510
188373	4038	20012	09/05/2023	07/01/2024	8049	3300	0	0	3723	1	639
188377	7261	20124	09/05/2023	07/01/2024	8049	3300	1	0	110	1	108
188378	7261	19972	09/05/2023	07/01/2024	8049	3300	1	0	127	1	208
188379	7261	19971	09/05/2023	07/01/2024	8049	3300	1	0	3364	3	308
188380	7261	20163	09/05/2023	07/01/2024	8049	3300	1	0	652	3	408
188381	7261	20149	09/05/2023	07/01/2024	8049	3300	1	0	3762	1	510
188383	7261	20205	09/05/2023	07/01/2024	8049	3300	1	0	103	1	645
188385	4042	20124	09/05/2023	07/01/2024	8049	3300	0	0	110	1	108
188388	4042	20081	09/05/2023	07/01/2024	8049	3300	1	0	127	2	208
188389	4042	20079	09/05/2023	07/01/2024	8049	3300	1	0	127	1	308
188390	4042	20162	09/05/2023	07/01/2024	8049	3300	1	0	652	2	408
188391	4042	20150	09/05/2023	07/01/2024	8049	3300	1	0	3762	2	510
188395	4042	20012	09/05/2023	07/01/2024	8049	3300	0	0	3723	1	639
188396	5762	20069	09/05/2023	07/01/2024	8049	3300	0	0	110	3	108
188397	5762	20081	09/05/2023	07/01/2024	8049	3300	0	0	127	2	208
188398	5762	19971	09/05/2023	07/01/2024	8049	3300	0	0	3364	3	308
188399	5762	20161	09/05/2023	07/01/2024	8049	3300	1	0	2911	1	408
188400	5762	20149	09/05/2023	07/01/2024	8049	3300	1	0	3762	1	510
188403	5762	20205	09/05/2023	07/01/2024	8049	3300	0	0	103	1	645
188411	6405	20060	09/05/2023	07/01/2024	8049	3300	2	0	252	2	1
192786	6363	20063	09/05/2023	07/01/2024	8049	3300	1	0	3762	2	1111
192792	6363	20060	09/05/2023	07/01/2024	8049	3300	0	0	252	2	1
192798	6363	20020	09/05/2023	07/01/2024	8049	3300	1	1	2911	2	411
192799	2929	20118	09/05/2023	07/01/2024	8049	3300	3	3	122	1	1010
192806	2929	20225	09/05/2023	07/01/2024	8049	3300	2	0	121	2	609
192821	2476	20401	09/05/2023	07/01/2024	8049	3300	8	0	3364	2	331
192810	2929	20166	09/05/2023	07/01/2024	8049	3300	2	0	3729	2	410
192822	2476	20402	09/05/2023	07/01/2024	8049	3300	8	0	2911	3	411
192823	6503	20402	09/05/2023	07/01/2024	8049	3300	1	1	2911	3	411
187657	4026	20012	09/05/2023	07/01/2024	8049	3300	4	0	3723	1	639
187658	4026	20205	09/05/2023	07/01/2024	8049	3300	4	0	103	1	645
187661	4823	20068	09/05/2023	07/01/2024	8049	3300	1	0	110	2	108
187662	4823	20081	09/05/2023	07/01/2024	8049	3300	1	0	127	2	208
187663	4823	20079	09/05/2023	07/01/2024	8049	3300	1	0	127	1	308
187664	4823	20161	09/05/2023	07/01/2024	8049	3300	1	0	2911	1	408
187665	4823	20149	09/05/2023	07/01/2024	8049	3300	1	0	3762	1	510
187669	4823	20205	09/05/2023	07/01/2024	8049	3300	1	0	103	1	645
187672	4031	20069	09/05/2023	07/01/2024	8049	3300	0	0	110	3	108
187673	4031	20081	09/05/2023	07/01/2024	8049	3300	0	0	127	2	208
